epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
562,2097.45,0.36207,0.22598,0.78906,0.99919,1,0.995,0.9707,0.27117,0.17614,0.77631,0.000508424,0.000508424,0.000508424
563,2101.11,0.38452,0.23856,0.80782,0.99911,1,0.995,0.96869,0.27349,0.17636,0.77658,0.000507349,0.000507349,0.000507349
564,2104.72,0.39699,0.24589,0.81315,0.99913,1,0.995,0.96933,0.28093,0.17609,0.77787,0.000506275,0.000506275,0.000506275
565,2108.39,0.41275,0.24571,0.80702,0.99927,1,0.995,0.96602,0.27558,0.17518,0.77738,0.000505201,0.000505201,0.000505201
566,2112.02,0.42492,0.26015,0.8161,0.99923,1,0.995,0.96285,0.28472,0.18067,0.77878,0.000504127,0.000504127,0.000504127
567,2115.64,0.45259,0.26806,0.8216,0.99897,1,0.995,0.96974,0.2727,0.17547,0.7772,0.000503053,0.000503053,0.000503053
568,2119.44,0.36779,0.22286,0.80064,0.99871,1,0.995,0.96772,0.2633,0.17156,0.77601,0.000501979,0.000501979,0.000501979
569,2123.14,0.40247,0.24424,0.79179,0.99882,1,0.995,0.96726,0.27032,0.17672,0.77602,0.000500905,0.000500905,0.000500905
570,2126.78,0.37459,0.22733,0.78942,0.99871,1,0.995,0.9688,0.26366,0.17555,0.77618,0.000499831,0.000499831,0.000499831
571,2130.45,0.42828,0.2465,0.81821,0.99887,1,0.995,0.96551,0.26804,0.17574,0.77631,0.000498757,0.000498757,0.000498757
572,2134.08,0.3976,0.24366,0.80862,0.99884,1,0.995,0.96126,0.2733,0.1759,0.7771,0.000497682,0.000497682,0.000497682
573,2137.93,0.38035,0.22676,0.80045,0.99901,1,0.995,0.96566,0.26906,0.17959,0.77636,0.000496608,0.000496608,0.000496608
574,2141.52,0.39436,0.2357,0.79504,0.99908,1,0.995,0.96468,0.26866,0.17841,0.77634,0.000495534,0.000495534,0.000495534
575,2145.12,0.3969,0.23436,0.81003,0.99908,1,0.995,0.96654,0.26841,0.17903,0.7758,0.00049446,0.00049446,0.00049446
576,2148.74,0.42268,0.25091,0.83296,0.99898,1,0.995,0.96305,0.29428,0.19031,0.77824,0.000493386,0.000493386,0.000493386
577,2152.36,0.40178,0.24319,0.81202,0.99884,1,0.995,0.96027,0.285,0.17981,0.77817,0.000492312,0.000492312,0.000492312
578,2156.23,0.38438,0.23497,0.80508,0.99886,1,0.995,0.97054,0.26438,0.17535,0.77585,0.000491238,0.000491238,0.000491238
579,2159.95,0.42068,0.26032,0.8046,0.99898,1,0.995,0.9678,0.27218,0.17812,0.77738,0.000490164,0.000490164,0.000490164
580,2163.61,0.40255,0.23674,0.78653,0.9989,1,0.995,0.96821,0.27422,0.18054,0.77799,0.00048909,0.00048909,0.00048909
581,2167.3,0.40593,0.24862,0.79375,0.99914,1,0.995,0.96736,0.27606,0.18392,0.77738,0.000488015,0.000488015,0.000488015
582,2170.97,0.42117,0.24565,0.80692,0.99903,0.99972,0.995,0.96446,0.27904,0.17966,0.77745,0.000486941,0.000486941,0.000486941
583,2174.89,0.40805,0.24802,0.80399,0.999,0.99974,0.995,0.97041,0.26732,0.17661,0.77541,0.000485867,0.000485867,0.000485867
584,2178.56,0.39569,0.24372,0.80335,0.99902,1,0.995,0.97189,0.25475,0.17218,0.77473,0.000484793,0.000484793,0.000484793
585,2182.32,0.58193,0.48875,0.87454,0.99897,1,0.995,0.96887,0.27066,0.17222,0.77649,0.000483719,0.000483719,0.000483719
586,2185.99,0.40597,0.24588,0.79937,0.99907,1,0.995,0.96785,0.26088,0.17473,0.77499,0.000482645,0.000482645,0.000482645
587,2189.67,0.42432,0.24627,0.80277,0.99914,1,0.995,0.96838,0.26265,0.17276,0.77525,0.000481571,0.000481571,0.000481571
588,2193.29,0.35444,0.22357,0.79355,0.99919,1,0.995,0.97463,0.24438,0.16859,0.77299,0.000480497,0.000480497,0.000480497
589,2197.17,0.37234,0.22792,0.79964,0.99921,1,0.995,0.97369,0.24804,0.16727,0.7735,0.000479423,0.000479423,0.000479423
590,2200.81,0.39768,0.23433,0.80091,0.99923,1,0.995,0.9763,0.25401,0.16775,0.77378,0.000478348,0.000478348,0.000478348
591,2204.52,0.39167,0.23792,0.80242,0.99916,1,0.995,0.97008,0.26396,0.17299,0.77506,0.000477274,0.000477274,0.000477274
592,2208.14,0.36973,0.22543,0.80113,0.99905,1,0.995,0.96675,0.26295,0.17053,0.77527,0.0004762,0.0004762,0.0004762
593,2211.78,0.35672,0.22314,0.79813,0.99896,1,0.995,0.96558,0.25922,0.17371,0.77511,0.000475126,0.000475126,0.000475126
594,2215.6,0.38338,0.23651,0.79786,0.9989,1,0.995,0.97012,0.26612,0.17385,0.77561,0.000474052,0.000474052,0.000474052
595,2219.24,0.38472,0.23259,0.79664,0.99897,1,0.995,0.97611,0.26662,0.17344,0.77564,0.000472978,0.000472978,0.000472978
596,2222.87,0.3777,0.22576,0.80293,0.99891,1,0.995,0.97188,0.26833,0.174,0.77595,0.000471904,0.000471904,0.000471904
597,2226.51,0.37408,0.22528,0.81413,0.9989,1,0.995,0.97455,0.26172,0.17129,0.77512,0.00047083,0.00047083,0.00047083
598,2230.12,0.34744,0.27168,0.72865,0.99892,1,0.995,0.96449,0.26349,0.17406,0.7748,0.000469756,0.000469756,0.000469756
599,2233.89,0.34574,0.21797,0.8149,0.99894,1,0.995,0.97076,0.25717,0.17164,0.77415,0.000468681,0.000468681,0.000468681
600,2237.53,0.37411,0.24529,0.80392,0.99883,1,0.995,0.97914,0.24497,0.16803,0.77384,0.000467607,0.000467607,0.000467607
601,2241.22,0.38946,0.23116,0.80124,0.99888,1,0.995,0.97514,0.24758,0.17039,0.7742,0.000466533,0.000466533,0.000466533
602,2244.86,0.38586,0.23866,0.79504,0.99907,1,0.995,0.97689,0.24502,0.16608,0.77354,0.000465459,0.000465459,0.000465459
603,2248.48,0.37196,0.22639,0.7931,0.99911,1,0.995,0.97672,0.25607,0.17164,0.77449,0.000464385,0.000464385,0.000464385
604,2252.33,0.3524,0.22225,0.80045,0.99915,1,0.995,0.98067,0.23185,0.16578,0.77193,0.000463311,0.000463311,0.000463311
605,2255.98,0.36436,0.22963,0.78503,0.99912,1,0.995,0.97486,0.24495,0.16903,0.77366,0.000462237,0.000462237,0.000462237
606,2259.61,0.37162,0.2308,0.79318,0.99887,1,0.995,0.97914,0.23696,0.16606,0.77238,0.000461163,0.000461163,0.000461163
607,2263.24,0.36553,0.25021,0.81493,0.99887,1,0.995,0.97641,0.24,0.16659,0.77246,0.000460089,0.000460089,0.000460089
608,2266.98,0.35185,0.22364,0.79063,0.99888,1,0.995,0.9779,0.23485,0.16325,0.77156,0.000459014,0.000459014,0.000459014
609,2270.99,0.36559,0.22056,0.79748,0.99902,1,0.995,0.9774,0.25259,0.16595,0.77372,0.00045794,0.00045794,0.00045794
610,2274.75,0.36621,0.21851,0.80566,0.99903,1,0.995,0.97656,0.2463,0.16645,0.77266,0.000456866,0.000456866,0.000456866
611,2278.41,0.36226,0.22289,0.79369,0.99921,1,0.995,0.98214,0.24182,0.16405,0.77214,0.000455792,0.000455792,0.000455792
612,2282.13,0.37579,0.23876,0.78658,0.99927,1,0.995,0.98184,0.23961,0.16399,0.77177,0.000454718,0.000454718,0.000454718
613,2285.8,0.36062,0.22128,0.79276,0.99928,1,0.995,0.98294,0.23325,0.16465,0.77159,0.000453644,0.000453644,0.000453644
614,2289.42,0.3703,0.22957,0.81241,0.99905,1,0.995,0.97775,0.23916,0.16409,0.77172,0.00045257,0.00045257,0.00045257
615,2293.26,0.36448,0.23092,0.80705,0.99903,1,0.995,0.97286,0.2448,0.16813,0.77289,0.000451496,0.000451496,0.000451496
616,2296.9,0.37876,0.23619,0.80726,0.99916,0.99967,0.995,0.97914,0.23772,0.16514,0.77164,0.000450422,0.000450422,0.000450422
617,2300.54,0.35254,0.22181,0.79275,0.99909,0.9994,0.995,0.97847,0.23496,0.16337,0.7719,0.000449347,0.000449347,0.000449347
618,2304.15,0.37163,0.22856,0.8083,0.99898,0.99966,0.995,0.98001,0.23198,0.16433,0.77142,0.000448273,0.000448273,0.000448273
619,2307.77,0.34991,0.22345,0.79358,0.99902,1,0.995,0.98229,0.23247,0.16251,0.77125,0.000447199,0.000447199,0.000447199
620,2311.61,0.37406,0.23118,0.78784,0.99886,1,0.995,0.97863,0.23346,0.16373,0.77148,0.000446125,0.000446125,0.000446125
621,2315.23,0.35967,0.22091,0.80407,0.9987,1,0.995,0.97906,0.23706,0.16491,0.77209,0.000445051,0.000445051,0.000445051
622,2318.86,0.36745,0.22902,0.80003,0.99865,1,0.995,0.97862,0.2413,0.16765,0.77213,0.000443977,0.000443977,0.000443977
623,2322.48,0.39039,0.23958,0.819,0.99861,1,0.995,0.98022,0.23978,0.16638,0.77201,0.000442903,0.000442903,0.000442903
624,2326.1,0.3581,0.22294,0.78948,0.99855,1,0.995,0.97857,0.24676,0.16918,0.77276,0.000441829,0.000441829,0.000441829
625,2329.92,0.37228,0.22912,0.82487,0.9986,1,0.995,0.98063,0.24045,0.16648,0.77204,0.000440755,0.000440755,0.000440755
626,2333.54,0.34478,0.21913,0.79001,0.99877,1,0.995,0.97971,0.2397,0.16775,0.77197,0.00043968,0.00043968,0.00043968
627,2337.24,0.36128,0.22546,0.79474,0.99893,0.99983,0.995,0.98341,0.24713,0.1701,0.77264,0.000438606,0.000438606,0.000438606
628,2340.93,0.36285,0.2226,0.7963,0.99885,1,0.995,0.98135,0.24332,0.16857,0.7723,0.000437532,0.000437532,0.000437532
629,2344.56,0.34136,0.22476,0.79788,0.99846,1,0.995,0.97863,0.24381,0.16589,0.77226,0.000436458,0.000436458,0.000436458
630,2348.22,0.35089,0.21927,0.80095,0.99818,1,0.995,0.97998,0.23879,0.1643,0.77145,0.000435384,0.000435384,0.000435384
631,2352.23,0.34479,0.21402,0.78484,0.99842,1,0.995,0.9799,0.2456,0.16588,0.77262,0.00043431,0.00043431,0.00043431
632,2355.95,0.38526,0.24415,0.80141,0.99859,1,0.995,0.97722,0.25128,0.16567,0.77295,0.000433236,0.000433236,0.000433236
633,2359.64,0.34543,0.2147,0.80301,0.99854,1,0.995,0.97607,0.25071,0.16422,0.77267,0.000432162,0.000432162,0.000432162
634,2363.35,0.45622,0.27556,0.85563,0.99855,1,0.995,0.97275,0.24902,0.16536,0.77232,0.000431088,0.000431088,0.000431088
635,2367.04,0.3726,0.23755,0.79072,0.99869,0.99954,0.995,0.97522,0.24246,0.16427,0.77181,0.000430013,0.000430013,0.000430013
636,2371.02,0.35048,0.22322,0.79637,0.99871,0.9997,0.995,0.97496,0.23495,0.15917,0.77115,0.000428939,0.000428939,0.000428939
637,2374.72,0.35561,0.22025,0.79718,0.99889,0.99992,0.995,0.97683,0.23439,0.16271,0.77151,0.000427865,0.000427865,0.000427865
638,2378.42,0.38904,0.24416,0.79898,0.99907,0.99978,0.995,0.97237,0.25039,0.16741,0.77392,0.000426791,0.000426791,0.000426791
639,2382.08,0.38575,0.23285,0.8129,0.99916,0.99974,0.995,0.97868,0.23745,0.16447,0.77191,0.000425717,0.000425717,0.000425717
640,2385.65,0.3706,0.22393,0.8043,0.99906,1,0.995,0.97922,0.24246,0.16501,0.77256,0.000424643,0.000424643,0.000424643
641,2389.23,0.3616,0.22815,0.7956,0.99895,1,0.995,0.9768,0.22755,0.15872,0.77125,0.000423569,0.000423569,0.000423569
642,2393.03,0.34934,0.21908,0.79808,0.99896,1,0.995,0.97589,0.2296,0.15831,0.7715,0.000422495,0.000422495,0.000422495
643,2396.61,0.3562,0.22106,0.79031,0.99894,1,0.995,0.98068,0.2245,0.16029,0.76993,0.000421421,0.000421421,0.000421421
644,2400.2,0.3511,0.22115,0.80517,0.99883,1,0.995,0.98553,0.22197,0.15904,0.76996,0.000420346,0.000420346,0.000420346
645,2404.03,0.35462,0.21737,0.79788,0.99888,1,0.995,0.98131,0.2292,0.15918,0.77091,0.000419272,0.000419272,0.000419272
646,2407.75,0.36523,0.22181,0.79461,0.99896,1,0.995,0.97516,0.24578,0.16506,0.77251,0.000418198,0.000418198,0.000418198
647,2411.63,0.36497,0.23004,0.8039,0.99901,1,0.995,0.97881,0.22504,0.16174,0.76997,0.000417124,0.000417124,0.000417124
648,2415.28,0.38735,0.24042,0.79409,0.99911,1,0.995,0.97635,0.2383,0.16486,0.77111,0.00041605,0.00041605,0.00041605
649,2419.03,0.33538,0.20993,0.78324,0.99915,1,0.995,0.97824,0.23228,0.16235,0.77086,0.000414976,0.000414976,0.000414976
650,2422.73,0.35611,0.21893,0.80567,0.99925,1,0.995,0.97999,0.23695,0.16218,0.77116,0.000413902,0.000413902,0.000413902
651,2426.38,0.36073,0.22523,0.78875,0.99923,1,0.995,0.9832,0.21677,0.15643,0.76945,0.000412828,0.000412828,0.000412828
652,2430.22,0.35374,0.22215,0.79514,0.99923,1,0.995,0.98324,0.2153,0.15329,0.76936,0.000411754,0.000411754,0.000411754
653,2433.97,0.35388,0.21646,0.79856,0.99917,1,0.995,0.97971,0.2169,0.15603,0.76925,0.000410679,0.000410679,0.000410679
654,2437.66,0.33158,0.21448,0.79024,0.99911,1,0.995,0.97946,0.22412,0.15479,0.76998,0.000409605,0.000409605,0.000409605
655,2441.39,0.3684,0.21834,0.81543,0.99899,1,0.995,0.98069,0.21859,0.15651,0.76953,0.000408531,0.000408531,0.000408531
656,2445.04,0.33929,0.21769,0.78203,0.99897,1,0.995,0.98339,0.22395,0.15614,0.77004,0.000407457,0.000407457,0.000407457
657,2448.9,0.337,0.21644,0.79631,0.99898,1,0.995,0.97733,0.23419,0.16018,0.77142,0.000406383,0.000406383,0.000406383
658,2452.55,0.34184,0.2179,0.79581,0.9991,1,0.995,0.97732,0.232,0.16021,0.77101,0.000405309,0.000405309,0.000405309
659,2456.25,0.31429,0.20462,0.7915,0.99924,1,0.995,0.98124,0.22655,0.15747,0.76995,0.000404235,0.000404235,0.000404235
660,2459.94,0.31565,0.20648,0.78834,0.99923,1,0.995,0.98349,0.22216,0.1568,0.76934,0.000403161,0.000403161,0.000403161
661,2463.64,0.34243,0.21888,0.7917,0.99911,1,0.995,0.98434,0.22225,0.1565,0.76983,0.000402087,0.000402087,0.000402087
662,2467.51,0.34992,0.21861,0.8008,0.99882,1,0.995,0.98433,0.22951,0.15798,0.77,0.000401012,0.000401012,0.000401012
663,2471.24,0.37771,0.22924,0.796,0.9989,1,0.995,0.98225,0.2318,0.1583,0.77044,0.000399938,0.000399938,0.000399938
664,2474.89,0.34842,0.2161,0.79624,0.99915,1,0.995,0.9744,0.24381,0.16034,0.77253,0.000398864,0.000398864,0.000398864
665,2478.6,0.35626,0.23113,0.7999,0.99918,1,0.995,0.98119,0.23571,0.16005,0.77098,0.00039779,0.00039779,0.00039779
666,2482.27,0.3627,0.21891,0.80429,0.9992,1,0.995,0.97927,0.24216,0.16089,0.77165,0.000396716,0.000396716,0.000396716
667,2486.13,0.37711,0.23778,0.79558,0.99927,1,0.995,0.98174,0.23507,0.16067,0.77115,0.000395642,0.000395642,0.000395642
668,2489.83,0.3608,0.23717,0.79795,0.99918,1,0.995,0.98558,0.22487,0.15913,0.77009,0.000394568,0.000394568,0.000394568
669,2493.56,0.34631,0.21958,0.79349,0.99903,1,0.995,0.97974,0.2363,0.16109,0.77154,0.000393494,0.000393494,0.000393494
670,2497.25,0.35691,0.22194,0.78224,0.99899,1,0.995,0.98213,0.21954,0.15702,0.76968,0.00039242,0.00039242,0.00039242
671,2500.93,0.32757,0.20555,0.78696,0.99913,1,0.995,0.98342,0.22447,0.15831,0.77024,0.000391345,0.000391345,0.000391345
672,2504.57,0.31648,0.20786,0.7298,0.99923,1,0.995,0.98267,0.22295,0.1599,0.76995,0.000390271,0.000390271,0.000390271
673,2508.42,0.35254,0.22439,0.79409,0.99913,1,0.995,0.98049,0.22867,0.1586,0.77118,0.000389197,0.000389197,0.000389197
674,2512.09,0.34016,0.20951,0.78193,0.99909,1,0.995,0.9798,0.22231,0.15499,0.77048,0.000388123,0.000388123,0.000388123
675,2515.77,0.36732,0.22525,0.78964,0.99905,1,0.995,0.97718,0.22586,0.15662,0.77109,0.000387049,0.000387049,0.000387049
676,2519.44,0.33615,0.21473,0.79135,0.999,1,0.995,0.97819,0.22399,0.15761,0.77042,0.000385975,0.000385975,0.000385975
677,2523.12,0.33301,0.21359,0.79517,0.99895,1,0.995,0.97748,0.22867,0.15695,0.77072,0.000384901,0.000384901,0.000384901
678,2526.98,0.35,0.21019,0.78071,0.9989,1,0.995,0.97847,0.23318,0.15685,0.77098,0.000383827,0.000383827,0.000383827
679,2530.64,0.31179,0.20067,0.72531,0.99877,1,0.995,0.98032,0.23431,0.16099,0.77095,0.000382753,0.000382753,0.000382753
680,2534.31,0.35102,0.21762,0.79627,0.99892,1,0.995,0.98311,0.22993,0.15757,0.77079,0.000381678,0.000381678,0.000381678
681,2538,0.33323,0.21419,0.7891,0.99905,1,0.995,0.9802,0.23573,0.15878,0.77133,0.000380604,0.000380604,0.000380604
682,2541.74,0.35338,0.2109,0.79619,0.99921,1,0.995,0.98171,0.22881,0.15697,0.77102,0.00037953,0.00037953,0.00037953
683,2545.6,0.32233,0.20612,0.78321,0.99922,1,0.995,0.98591,0.22267,0.15797,0.77025,0.000378456,0.000378456,0.000378456
684,2549.28,0.3159,0.20617,0.72747,0.99924,1,0.995,0.98203,0.22215,0.15934,0.76968,0.000377382,0.000377382,0.000377382
685,2552.95,0.35017,0.21561,0.8018,0.99912,1,0.995,0.98053,0.22442,0.16011,0.76932,0.000376308,0.000376308,0.000376308
686,2556.66,0.33312,0.21022,0.80378,0.99894,1,0.995,0.98275,0.21239,0.15649,0.76847,0.000375234,0.000375234,0.000375234
687,2560.31,0.34436,0.21941,0.80044,0.99908,1,0.995,0.98101,0.21437,0.15516,0.76928,0.00037416,0.00037416,0.00037416
688,2563.99,0.35559,0.22209,0.78847,0.99915,1,0.995,0.98212,0.21446,0.15487,0.76913,0.000373086,0.000373086,0.000373086
689,2567.81,0.31338,0.20496,0.79821,0.99913,1,0.995,0.97635,0.22369,0.15738,0.76992,0.000372011,0.000372011,0.000372011
690,2571.47,0.34645,0.22117,0.78426,0.99905,1,0.995,0.98418,0.21754,0.15824,0.76921,0.000370937,0.000370937,0.000370937
691,2575.13,0.32498,0.21699,0.81077,0.99908,1,0.995,0.98317,0.21118,0.15312,0.76844,0.000369863,0.000369863,0.000369863
692,2578.8,0.37049,0.24604,0.81955,0.99914,1,0.995,0.98433,0.20829,0.15298,0.76772,0.000368789,0.000368789,0.000368789
693,2582.48,0.33327,0.21187,0.80265,0.99924,1,0.995,0.98092,0.21646,0.15378,0.76872,0.000367715,0.000367715,0.000367715
694,2586.33,0.32208,0.20672,0.79395,0.99926,1,0.995,0.98384,0.21577,0.15591,0.76882,0.000366641,0.000366641,0.000366641
695,2590,0.32889,0.20815,0.78627,0.99929,1,0.995,0.98119,0.21825,0.15469,0.76936,0.000365567,0.000365567,0.000365567
696,2593.65,0.3165,0.20547,0.78966,0.99924,1,0.995,0.9824,0.22024,0.15696,0.76932,0.000364493,0.000364493,0.000364493
697,2597.34,0.34213,0.21471,0.81537,0.99911,1,0.995,0.98549,0.21497,0.15345,0.76849,0.000363419,0.000363419,0.000363419
698,2601.12,0.32067,0.20174,0.77604,0.99902,1,0.995,0.98657,0.21516,0.15296,0.76886,0.000362344,0.000362344,0.000362344
699,2605.02,0.31988,0.20786,0.79882,0.99904,1,0.995,0.98511,0.21151,0.15016,0.76886,0.00036127,0.00036127,0.00036127
700,2608.74,0.33338,0.21168,0.8113,0.99912,1,0.995,0.98745,0.20554,0.15106,0.76761,0.000360196,0.000360196,0.000360196
701,2612.51,0.34469,0.21655,0.79634,0.99905,1,0.995,0.98692,0.20829,0.1532,0.76792,0.000359122,0.000359122,0.000359122
702,2616.19,0.34314,0.20827,0.7954,0.99909,1,0.995,0.98609,0.21568,0.15362,0.76868,0.000358048,0.000358048,0.000358048
703,2619.92,0.33067,0.21428,0.79242,0.99922,1,0.995,0.98833,0.21182,0.15117,0.76833,0.000356974,0.000356974,0.000356974
704,2623.64,0.3328,0.22006,0.79971,0.99928,1,0.995,0.98702,0.21147,0.15345,0.76819,0.0003559,0.0003559,0.0003559
705,2627.44,0.33886,0.21402,0.79585,0.99931,1,0.995,0.98738,0.21878,0.1539,0.7688,0.000354826,0.000354826,0.000354826
706,2631.1,0.34796,0.21428,0.79496,0.99928,1,0.995,0.98245,0.22056,0.15436,0.76862,0.000353752,0.000353752,0.000353752
707,2634.76,0.35766,0.2174,0.78696,0.99922,1,0.995,0.98123,0.22766,0.15742,0.76959,0.000352677,0.000352677,0.000352677
708,2638.42,0.31739,0.20947,0.79267,0.99912,1,0.995,0.98375,0.22842,0.15719,0.76962,0.000351603,0.000351603,0.000351603
709,2642.06,0.3268,0.21285,0.8044,0.99886,1,0.995,0.98331,0.21979,0.15671,0.76857,0.000350529,0.000350529,0.000350529
710,2645.96,0.45966,0.30805,0.84439,0.99874,1,0.995,0.98231,0.22166,0.15514,0.76933,0.000349455,0.000349455,0.000349455
711,2649.66,0.37429,0.22184,0.8319,0.99875,1,0.995,0.97918,0.21814,0.15334,0.76913,0.000348381,0.000348381,0.000348381
712,2653.31,0.321,0.20236,0.79381,0.99882,1,0.995,0.97714,0.22296,0.1534,0.76981,0.000347307,0.000347307,0.000347307
713,2656.97,0.33956,0.21462,0.79296,0.99895,1,0.995,0.97428,0.22577,0.15594,0.77031,0.000346233,0.000346233,0.000346233
714,2660.65,0.31805,0.20749,0.80785,0.99911,1,0.995,0.97917,0.22954,0.15609,0.77046,0.000345159,0.000345159,0.000345159
715,2664.48,0.34045,0.20882,0.80267,0.99912,1,0.995,0.98232,0.22291,0.15355,0.76971,0.000344085,0.000344085,0.000344085
716,2668.12,0.32284,0.20458,0.79433,0.99904,1,0.995,0.98358,0.22286,0.15288,0.76927,0.00034301,0.00034301,0.00034301
717,2671.82,0.32658,0.20584,0.78961,0.99893,1,0.995,0.98284,0.21512,0.15148,0.76863,0.000341936,0.000341936,0.000341936
718,2675.47,0.3348,0.20797,0.80969,0.99888,1,0.995,0.98611,0.20738,0.15021,0.76792,0.000340862,0.000340862,0.000340862
719,2679.11,0.33091,0.20705,0.79444,0.99898,1,0.995,0.98605,0.19946,0.14631,0.76713,0.000339788,0.000339788,0.000339788
720,2682.74,0.31416,0.19841,0.79368,0.99904,1,0.995,0.98584,0.2076,0.14971,0.76818,0.000338714,0.000338714,0.000338714
721,2686.59,0.3412,0.20976,0.80107,0.99905,1,0.995,0.98422,0.20854,0.14898,0.76829,0.00033764,0.00033764,0.00033764
722,2690.22,0.38394,0.23698,0.80049,0.99899,1,0.995,0.98477,0.21535,0.15218,0.76873,0.000336566,0.000336566,0.000336566
723,2693.87,0.30772,0.20298,0.79501,0.99898,1,0.995,0.98433,0.21635,0.15347,0.76857,0.000335492,0.000335492,0.000335492
724,2697.52,0.32869,0.20825,0.79204,0.99896,1,0.995,0.98541,0.22331,0.1531,0.7696,0.000334418,0.000334418,0.000334418
725,2701.23,0.31798,0.21153,0.79088,0.99893,1,0.995,0.98094,0.21542,0.15309,0.76879,0.000333343,0.000333343,0.000333343
726,2705.05,0.33945,0.21502,0.79411,0.99892,1,0.995,0.9793,0.2153,0.15158,0.76876,0.000332269,0.000332269,0.000332269
727,2708.67,0.33704,0.21456,0.79939,0.99902,1,0.995,0.98203,0.21073,0.15047,0.768,0.000331195,0.000331195,0.000331195
728,2712.29,0.30528,0.19833,0.72361,0.99911,1,0.995,0.98644,0.21421,0.15075,0.7681,0.000330121,0.000330121,0.000330121
729,2716.14,0.32248,0.21188,0.78416,0.99913,1,0.995,0.98834,0.21346,0.15109,0.76826,0.000329047,0.000329047,0.000329047
730,2719.86,0.32902,0.20932,0.78988,0.99909,1,0.995,0.986,0.21587,0.15139,0.76874,0.000327973,0.000327973,0.000327973
731,2723.67,0.31092,0.20332,0.78003,0.99911,1,0.995,0.9836,0.22287,0.1521,0.76984,0.000326899,0.000326899,0.000326899
732,2727.39,0.30713,0.20231,0.79594,0.99907,1,0.995,0.98626,0.2211,0.15161,0.76903,0.000325825,0.000325825,0.000325825
733,2731.04,0.31472,0.21398,0.79314,0.99906,1,0.995,0.98551,0.22098,0.15265,0.76899,0.000324751,0.000324751,0.000324751
734,2734.67,0.31882,0.20361,0.79434,0.9991,1,0.995,0.9855,0.21055,0.15,0.76793,0.000323676,0.000323676,0.000323676
735,2738.4,0.31523,0.2078,0.78009,0.99906,1,0.995,0.98619,0.21458,0.15151,0.76803,0.000322602,0.000322602,0.000322602
736,2742.24,0.32412,0.20599,0.77807,0.99895,1,0.995,0.98373,0.20915,0.15085,0.76814,0.000321528,0.000321528,0.000321528
737,2746.02,0.31985,0.2076,0.80349,0.99885,1,0.995,0.98204,0.21716,0.15205,0.76868,0.000320454,0.000320454,0.000320454
738,2749.68,0.35514,0.21691,0.78921,0.9988,1,0.995,0.97629,0.20905,0.14823,0.76802,0.00031938,0.00031938,0.00031938
739,2753.47,0.32694,0.20871,0.78828,0.99884,1,0.995,0.98269,0.21985,0.15023,0.76872,0.000318306,0.000318306,0.000318306
740,2757.29,0.31021,0.21231,0.7979,0.99892,1,0.995,0.9847,0.20117,0.1452,0.76703,0.000317232,0.000317232,0.000317232
741,2761.11,0.33293,0.21353,0.80977,0.99892,1,0.995,0.98861,0.20383,0.14561,0.76749,0.000316158,0.000316158,0.000316158
742,2765.1,0.31177,0.19992,0.78848,0.99893,1,0.995,0.98516,0.20235,0.14756,0.76717,0.000315084,0.000315084,0.000315084
743,2768.89,0.34604,0.21381,0.7944,0.99893,1,0.995,0.98161,0.20818,0.14914,0.7675,0.000314009,0.000314009,0.000314009
744,2772.67,0.32799,0.21516,0.79412,0.99887,1,0.995,0.98453,0.20688,0.14982,0.7673,0.000312935,0.000312935,0.000312935
745,2776.44,0.31893,0.20446,0.79045,0.99887,1,0.995,0.98664,0.21057,0.14882,0.76736,0.000311861,0.000311861,0.000311861
746,2780.19,0.33547,0.21484,0.78177,0.9989,1,0.995,0.98583,0.20741,0.14677,0.76711,0.000310787,0.000310787,0.000310787
747,2784.1,0.3156,0.20551,0.78222,0.99883,1,0.995,0.98797,0.20321,0.1444,0.76717,0.000309713,0.000309713,0.000309713
748,2787.78,0.32324,0.21315,0.78956,0.99885,1,0.995,0.98574,0.20053,0.14306,0.76654,0.000308639,0.000308639,0.000308639
749,2791.51,0.28653,0.18929,0.72654,0.99887,1,0.995,0.98803,0.19924,0.14574,0.76651,0.000307565,0.000307565,0.000307565
750,2795.25,0.33052,0.20474,0.81297,0.99894,1,0.995,0.9893,0.19808,0.14425,0.7662,0.000306491,0.000306491,0.000306491
751,2799.02,0.32089,0.21665,0.80008,0.99901,1,0.995,0.98648,0.19711,0.14417,0.76594,0.000305417,0.000305417,0.000305417
752,2803.02,0.31616,0.20866,0.79133,0.99915,1,0.995,0.98788,0.19305,0.14259,0.76587,0.000304342,0.000304342,0.000304342
753,2806.72,0.29356,0.19785,0.73033,0.99926,1,0.995,0.98727,0.21139,0.14842,0.7673,0.000303268,0.000303268,0.000303268
754,2810.46,0.32689,0.2088,0.78378,0.99931,1,0.995,0.98623,0.2044,0.14642,0.76656,0.000302194,0.000302194,0.000302194
755,2814.19,0.30055,0.19727,0.80045,0.99933,1,0.995,0.98639,0.20115,0.14367,0.76673,0.00030112,0.00030112,0.00030112
756,2817.91,0.27551,0.18807,0.72117,0.99933,1,0.995,0.98726,0.20166,0.14667,0.76702,0.000300046,0.000300046,0.000300046
