epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
557,2006.93,0.36629,0.23063,0.79496,0.99915,0.99975,0.995,0.98182,0.2269,0.1627,0.77129,0.000513794,0.000513794,0.000513794
558,2009.97,0.3668,0.23248,0.79714,0.99912,0.9998,0.995,0.97973,0.2307,0.16294,0.77186,0.00051272,0.00051272,0.00051272
559,2012.97,0.3816,0.23885,0.80091,0.99893,0.99976,0.995,0.98193,0.22256,0.15857,0.77136,0.000511646,0.000511646,0.000511646
560,2015.92,0.3437,0.21715,0.78672,0.99873,0.99975,0.995,0.98227,0.22434,0.1594,0.77103,0.000510572,0.000510572,0.000510572
561,2018.93,0.3717,0.23448,0.79497,0.99874,0.99977,0.995,0.97931,0.22585,0.15924,0.77129,0.000509498,0.000509498,0.000509498
562,2021.87,0.35611,0.22393,0.78669,0.99893,1,0.995,0.98033,0.23842,0.16323,0.77268,0.000508424,0.000508424,0.000508424
563,2025.06,0.38343,0.23726,0.81036,0.99901,1,0.995,0.97635,0.23078,0.16061,0.77224,0.000507349,0.000507349,0.000507349
564,2028.03,0.36336,0.22813,0.8085,0.99902,1,0.995,0.97331,0.24081,0.16323,0.77392,0.000506275,0.000506275,0.000506275
565,2030.9,0.39174,0.23359,0.80478,0.99906,1,0.995,0.9759,0.2428,0.16438,0.77379,0.000505201,0.000505201,0.000505201
566,2033.86,0.40031,0.26485,0.81586,0.99912,1,0.995,0.97597,0.23748,0.16319,0.77254,0.000504127,0.000504127,0.000504127
567,2036.78,0.42907,0.24408,0.81555,0.99918,1,0.995,0.97706,0.23632,0.16226,0.7724,0.000503053,0.000503053,0.000503053
568,2039.62,0.3525,0.21925,0.80188,0.99908,1,0.995,0.98131,0.22673,0.15994,0.77122,0.000501979,0.000501979,0.000501979
569,2042.61,0.39978,0.24428,0.79896,0.99907,1,0.995,0.98175,0.22749,0.15961,0.77156,0.000500905,0.000500905,0.000500905
570,2045.75,0.3578,0.22059,0.78743,0.99909,0.99971,0.995,0.98222,0.21907,0.15533,0.7708,0.000499831,0.000499831,0.000499831
571,2048.77,0.38061,0.23131,0.81161,0.99902,0.99974,0.995,0.98441,0.22033,0.15775,0.77063,0.000498757,0.000498757,0.000498757
572,2051.72,0.37371,0.23256,0.80472,0.99906,0.99984,0.995,0.98398,0.22175,0.156,0.77081,0.000497682,0.000497682,0.000497682
573,2054.66,0.3448,0.21541,0.79428,0.99907,0.99974,0.995,0.9841,0.22505,0.15999,0.7705,0.000496608,0.000496608,0.000496608
574,2057.62,0.34899,0.21542,0.79107,0.99923,0.99948,0.995,0.98529,0.225,0.15544,0.77024,0.000495534,0.000495534,0.000495534
575,2060.58,0.36121,0.22166,0.80296,0.99934,0.99941,0.995,0.98124,0.23458,0.15719,0.77171,0.00049446,0.00049446,0.00049446
576,2063.52,0.36226,0.22977,0.82029,0.99932,0.99937,0.995,0.9854,0.2255,0.15496,0.77122,0.000493386,0.000493386,0.000493386
577,2066.46,0.36234,0.2296,0.80548,0.99908,0.99945,0.995,0.98264,0.2273,0.15631,0.77164,0.000492312,0.000492312,0.000492312
578,2069.53,0.35927,0.22108,0.80217,0.99886,0.99968,0.995,0.98211,0.22694,0.15796,0.77146,0.000491238,0.000491238,0.000491238
579,2072.47,0.35814,0.23684,0.79884,0.99899,1,0.995,0.98159,0.23115,0.15634,0.77202,0.000490164,0.000490164,0.000490164
580,2075.41,0.33773,0.21188,0.77804,0.999,1,0.995,0.98328,0.22351,0.15504,0.77072,0.00048909,0.00048909,0.00048909
581,2078.33,0.33738,0.22297,0.78397,0.99921,1,0.995,0.98488,0.22926,0.15842,0.77077,0.000488015,0.000488015,0.000488015
582,2081.19,0.42187,0.23393,0.81307,0.99918,1,0.995,0.98377,0.226,0.15649,0.77067,0.000486941,0.000486941,0.000486941
583,2084.06,0.37529,0.24413,0.79893,0.99909,1,0.995,0.98369,0.23104,0.16095,0.77092,0.000485867,0.000485867,0.000485867
584,2086.92,0.36474,0.22963,0.7997,0.99913,1,0.995,0.97945,0.23244,0.16047,0.77072,0.000484793,0.000484793,0.000484793
585,2089.77,0.54623,0.42102,0.85387,0.999,1,0.995,0.97947,0.24051,0.16304,0.77156,0.000483719,0.000483719,0.000483719
586,2092.85,0.37545,0.23633,0.79847,0.99869,1,0.995,0.97892,0.23628,0.15966,0.77149,0.000482645,0.000482645,0.000482645
587,2095.82,0.39578,0.23811,0.80226,0.99834,1,0.995,0.98268,0.22509,0.15603,0.77039,0.000481571,0.000481571,0.000481571
588,2098.76,0.3232,0.2135,0.79077,0.99923,0.99994,0.995,0.98327,0.21607,0.15205,0.76962,0.000480497,0.000480497,0.000480497
589,2101.83,0.36146,0.22639,0.80155,0.9992,0.99964,0.995,0.98086,0.22238,0.15301,0.7707,0.000479423,0.000479423,0.000479423
590,2104.92,0.37513,0.23018,0.79617,0.99914,0.99932,0.995,0.97826,0.22494,0.15716,0.77077,0.000478348,0.000478348,0.000478348
591,2107.88,0.36903,0.23331,0.79916,0.9991,0.99914,0.995,0.9769,0.23168,0.16069,0.77176,0.000477274,0.000477274,0.000477274
592,2110.97,0.34555,0.22937,0.79696,0.99907,0.9991,0.995,0.97813,0.23009,0.15918,0.77148,0.0004762,0.0004762,0.0004762
593,2113.95,0.34358,0.2149,0.7971,0.99905,0.99887,0.995,0.97924,0.22978,0.159,0.77142,0.000475126,0.000475126,0.000475126
594,2117.08,0.36229,0.23579,0.79742,0.99906,0.99931,0.995,0.98463,0.21517,0.15568,0.77013,0.000474052,0.000474052,0.000474052
595,2120.05,0.35505,0.22169,0.79261,0.99903,0.99887,0.995,0.98563,0.21453,0.1533,0.76987,0.000472978,0.000472978,0.000472978
596,2123.02,0.33926,0.21636,0.7969,0.999,0.99887,0.995,0.98265,0.2231,0.15536,0.77039,0.000471904,0.000471904,0.000471904
597,2126.03,0.35702,0.22333,0.81704,0.99921,0.99923,0.995,0.98456,0.22103,0.15539,0.77079,0.00047083,0.00047083,0.00047083
598,2128.99,0.3153,0.20629,0.72447,0.99926,0.9993,0.995,0.98288,0.22532,0.15984,0.77109,0.000469756,0.000469756,0.000469756
599,2131.94,0.33868,0.22439,0.81268,0.99911,0.9994,0.995,0.98325,0.22028,0.1558,0.77039,0.000468681,0.000468681,0.000468681
600,2134.81,0.36594,0.23328,0.81004,0.99907,0.99939,0.995,0.97834,0.21387,0.15409,0.76986,0.000467607,0.000467607,0.000467607
601,2137.76,0.35537,0.21751,0.80111,0.99912,0.99936,0.995,0.9816,0.22349,0.15599,0.77054,0.000466533,0.000466533,0.000466533
602,2140.91,0.3654,0.22624,0.79369,0.99911,0.99954,0.995,0.98089,0.2232,0.15762,0.77074,0.000465459,0.000465459,0.000465459
603,2143.83,0.3499,0.21124,0.79207,0.99888,0.99887,0.995,0.97517,0.2335,0.15776,0.77219,0.000464385,0.000464385,0.000464385
604,2146.72,0.33181,0.21187,0.79773,0.99936,0.99963,0.995,0.98133,0.21711,0.15297,0.77019,0.000463311,0.000463311,0.000463311
605,2149.61,0.3466,0.21324,0.78205,0.99939,0.9997,0.995,0.97823,0.22415,0.15562,0.77095,0.000462237,0.000462237,0.000462237
606,2152.51,0.3491,0.23563,0.79162,0.99939,0.99971,0.995,0.97762,0.21546,0.15135,0.77015,0.000461163,0.000461163,0.000461163
607,2155.38,0.36444,0.2606,0.81751,0.99936,0.99976,0.995,0.98203,0.22542,0.15524,0.77138,0.000460089,0.000460089,0.000460089
608,2158.32,0.33272,0.21068,0.78728,0.99935,0.99988,0.995,0.98639,0.21119,0.14983,0.76904,0.000459014,0.000459014,0.000459014
609,2161.45,0.3601,0.22471,0.79921,0.99932,1,0.995,0.9879,0.21467,0.15171,0.76891,0.00045794,0.00045794,0.00045794
610,2164.37,0.3732,0.22628,0.8068,0.9992,1,0.995,0.98813,0.21264,0.15282,0.76847,0.000456866,0.000456866,0.000456866
611,2167.28,0.34144,0.21724,0.79212,0.99919,0.99996,0.995,0.98591,0.21457,0.15224,0.76855,0.000455792,0.000455792,0.000455792
612,2170.26,0.34378,0.22414,0.78387,0.99913,0.99978,0.995,0.98674,0.20764,0.14855,0.76815,0.000454718,0.000454718,0.000454718
613,2173.16,0.33528,0.21363,0.78828,0.99907,0.99964,0.995,0.98522,0.20674,0.15033,0.76816,0.000453644,0.000453644,0.000453644
614,2176.22,0.34711,0.22023,0.81319,0.99904,0.99971,0.995,0.98407,0.21175,0.15226,0.76892,0.00045257,0.00045257,0.00045257
615,2179.17,0.34545,0.22825,0.80538,0.99796,0.9997,0.995,0.9822,0.21558,0.15373,0.76926,0.000451496,0.000451496,0.000451496
616,2182.07,0.35905,0.22756,0.80473,0.99783,1,0.995,0.98527,0.21413,0.15342,0.76921,0.000450422,0.000450422,0.000450422
617,2185.13,0.34324,0.21173,0.79388,0.99786,0.99996,0.995,0.98423,0.21595,0.15351,0.76946,0.000449347,0.000449347,0.000449347
618,2188.06,0.3507,0.22313,0.80457,0.99808,0.99912,0.995,0.98538,0.21446,0.15325,0.7698,0.000448273,0.000448273,0.000448273
619,2191.11,0.34354,0.21509,0.79292,0.99931,0.99949,0.995,0.98426,0.21711,0.15288,0.76975,0.000447199,0.000447199,0.000447199
620,2194,0.35028,0.22284,0.78657,0.99918,0.9998,0.995,0.98733,0.21272,0.1533,0.7694,0.000446125,0.000446125,0.000446125
621,2196.87,0.34296,0.21718,0.80233,0.99905,0.99969,0.995,0.98214,0.22132,0.15595,0.77025,0.000445051,0.000445051,0.000445051
622,2199.78,0.34103,0.22145,0.79684,0.999,0.99962,0.995,0.97689,0.22869,0.16176,0.77098,0.000443977,0.000443977,0.000443977
623,2202.67,0.384,0.24014,0.8181,0.99916,0.99965,0.995,0.97451,0.23797,0.16049,0.77243,0.000442903,0.000442903,0.000442903
624,2205.54,0.35231,0.22226,0.79173,0.99937,0.9997,0.995,0.97714,0.22207,0.1565,0.77073,0.000441829,0.000441829,0.000441829
625,2208.59,0.36315,0.22804,0.82928,0.9994,0.99979,0.995,0.98023,0.22726,0.15623,0.77073,0.000440755,0.000440755,0.000440755
626,2211.56,0.33137,0.20888,0.79035,0.99919,0.99982,0.995,0.98081,0.21697,0.15182,0.7703,0.00043968,0.00043968,0.00043968
627,2214.42,0.34753,0.2154,0.79549,0.99912,0.99965,0.995,0.98081,0.22308,0.15832,0.77112,0.000438606,0.000438606,0.000438606
628,2217.28,0.33548,0.21132,0.79229,0.99916,0.99952,0.995,0.98603,0.21168,0.15186,0.77005,0.000437532,0.000437532,0.000437532
629,2220.17,0.31795,0.21589,0.79701,0.99885,0.99887,0.995,0.9846,0.21559,0.15459,0.77021,0.000436458,0.000436458,0.000436458
630,2223.03,0.31818,0.21135,0.79704,0.99885,0.99887,0.995,0.98642,0.20857,0.15272,0.76904,0.000435384,0.000435384,0.000435384
631,2225.9,0.32051,0.20905,0.78417,0.99864,0.99887,0.995,0.98587,0.205,0.14888,0.76884,0.00043431,0.00043431,0.00043431
632,2228.95,0.35362,0.22429,0.80144,0.99825,0.9989,0.995,0.98502,0.19786,0.14716,0.76785,0.000433236,0.000433236,0.000433236
633,2231.83,0.32811,0.20814,0.80314,0.99823,0.999,0.995,0.98743,0.20262,0.14921,0.76841,0.000432162,0.000432162,0.000432162
634,2234.71,0.4244,0.26115,0.83855,0.99825,0.99887,0.995,0.99013,0.20133,0.1521,0.76783,0.000431088,0.000431088,0.000431088
635,2237.62,0.34424,0.22822,0.78771,0.99858,0.99887,0.995,0.9882,0.19985,0.15085,0.76805,0.000430013,0.000430013,0.000430013
636,2240.5,0.33454,0.21412,0.79481,0.99895,0.99887,0.995,0.98935,0.20308,0.15039,0.7681,0.000428939,0.000428939,0.000428939
637,2243.36,0.33087,0.21351,0.79571,0.99912,0.99956,0.995,0.98774,0.20577,0.15126,0.76863,0.000427865,0.000427865,0.000427865
638,2246.16,0.36148,0.24494,0.79543,0.99905,0.99966,0.995,0.98364,0.21185,0.15236,0.76914,0.000426791,0.000426791,0.000426791
639,2248.96,0.34996,0.24571,0.8097,0.99898,0.99969,0.995,0.98494,0.20327,0.15216,0.7683,0.000425717,0.000425717,0.000425717
640,2252.01,0.33094,0.21622,0.79916,0.99895,0.99964,0.995,0.98584,0.20311,0.15125,0.76853,0.000424643,0.000424643,0.000424643
641,2254.81,0.3325,0.21907,0.79046,0.99894,0.99963,0.995,0.98637,0.20638,0.14996,0.76868,0.000423569,0.000423569,0.000423569
642,2257.66,0.35298,0.21212,0.80219,0.9991,0.99981,0.995,0.9853,0.21385,0.15249,0.76936,0.000422495,0.000422495,0.000422495
643,2260.54,0.36814,0.21772,0.79894,0.99901,1,0.995,0.98872,0.20838,0.1517,0.76882,0.000421421,0.000421421,0.000421421
644,2263.47,0.33912,0.20896,0.80532,0.99885,1,0.995,0.98948,0.20724,0.15142,0.76853,0.000420346,0.000420346,0.000420346
645,2266.39,0.34608,0.21377,0.79999,0.9991,1,0.995,0.98997,0.20666,0.15227,0.76849,0.000419272,0.000419272,0.000419272
646,2269.29,0.32889,0.20756,0.79163,0.99906,1,0.995,0.98198,0.21004,0.15048,0.76894,0.000418198,0.000418198,0.000418198
647,2272.32,0.33928,0.21846,0.80099,0.99903,0.99992,0.995,0.98443,0.20451,0.1471,0.76808,0.000417124,0.000417124,0.000417124
648,2275.2,0.35668,0.22788,0.79022,0.99899,0.99975,0.995,0.98859,0.20743,0.14908,0.7684,0.00041605,0.00041605,0.00041605
649,2278.09,0.31335,0.20072,0.78065,0.99903,0.99971,0.995,0.98821,0.21307,0.14799,0.7692,0.000414976,0.000414976,0.000414976
650,2281,0.34405,0.21648,0.80866,0.99914,0.99965,0.995,0.98671,0.21394,0.14819,0.77003,0.000413902,0.000413902,0.000413902
651,2283.9,0.32929,0.21261,0.78554,0.99918,0.99958,0.995,0.98572,0.20551,0.14663,0.76877,0.000412828,0.000412828,0.000412828
652,2286.81,0.33094,0.21188,0.79595,0.99857,0.99887,0.995,0.98456,0.20843,0.14668,0.76861,0.000411754,0.000411754,0.000411754
653,2289.7,0.35023,0.21578,0.80067,0.99838,0.99887,0.995,0.98469,0.20521,0.14733,0.76842,0.000410679,0.000410679,0.000410679
654,2292.73,0.30775,0.203,0.78824,0.9982,0.99887,0.995,0.98968,0.2018,0.14475,0.76802,0.000409605,0.000409605,0.000409605
655,2295.83,0.33765,0.23731,0.81636,0.99857,0.99887,0.995,0.98832,0.20551,0.14636,0.76792,0.000408531,0.000408531,0.000408531
656,2298.79,0.31841,0.21512,0.78008,0.9992,0.99954,0.995,0.98754,0.2106,0.14969,0.7681,0.000407457,0.000407457,0.000407457
657,2301.76,0.33412,0.20895,0.79476,0.9993,0.99955,0.995,0.98551,0.20816,0.15086,0.76774,0.000406383,0.000406383,0.000406383
658,2304.71,0.31935,0.20608,0.79148,0.99929,0.99961,0.995,0.98771,0.19895,0.14489,0.76731,0.000405309,0.000405309,0.000405309
659,2307.61,0.29316,0.20031,0.789,0.99928,0.99963,0.995,0.98938,0.19866,0.14302,0.76725,0.000404235,0.000404235,0.000404235
660,2310.5,0.30335,0.19404,0.78884,0.99921,0.99969,0.995,0.98905,0.20076,0.14633,0.76722,0.000403161,0.000403161,0.000403161
661,2313.41,0.33743,0.20921,0.79409,0.99914,0.99966,0.995,0.9866,0.20627,0.14804,0.76802,0.000402087,0.000402087,0.000402087
662,2316.55,0.32671,0.20373,0.79786,0.99918,0.99968,0.995,0.98888,0.20543,0.14693,0.76825,0.000401012,0.000401012,0.000401012
663,2319.45,0.37476,0.24974,0.79853,0.99922,0.99987,0.995,0.98856,0.20859,0.15008,0.768,0.000399938,0.000399938,0.000399938
664,2322.35,0.30857,0.19957,0.79403,0.99926,0.99994,0.995,0.9878,0.19898,0.14681,0.76721,0.000398864,0.000398864,0.000398864
665,2325.35,0.34075,0.21643,0.8009,0.99929,0.99985,0.995,0.9863,0.20338,0.14642,0.76812,0.00039779,0.00039779,0.00039779
666,2328.25,0.32944,0.21055,0.79914,0.99926,0.99974,0.995,0.98621,0.19865,0.14597,0.76764,0.000396716,0.000396716,0.000396716
667,2331.11,0.36872,0.22329,0.79822,0.9992,0.99974,0.995,0.9896,0.20683,0.14919,0.76857,0.000395642,0.000395642,0.000395642
668,2333.97,0.33532,0.21121,0.79251,0.99913,0.99976,0.995,0.98904,0.19418,0.14587,0.76738,0.000394568,0.000394568,0.000394568
669,2336.99,0.31282,0.20334,0.78732,0.99909,0.99973,0.995,0.98798,0.20302,0.14771,0.76796,0.000393494,0.000393494,0.000393494
670,2340.11,0.35014,0.21513,0.78158,0.99916,0.99964,0.995,0.98824,0.19741,0.14558,0.76755,0.00039242,0.00039242,0.00039242
671,2342.99,0.29816,0.19477,0.78412,0.99922,0.99966,0.995,0.99176,0.1937,0.14311,0.76723,0.000391345,0.000391345,0.000391345
672,2345.89,0.30044,0.19777,0.72915,0.99923,0.99981,0.995,0.9915,0.18607,0.14155,0.7663,0.000390271,0.000390271,0.000390271
673,2348.76,0.33031,0.21912,0.78953,0.99922,0.9999,0.995,0.99053,0.1906,0.14417,0.76699,0.000389197,0.000389197,0.000389197
674,2351.62,0.32006,0.2054,0.77998,0.99921,1,0.995,0.989,0.19247,0.1427,0.76717,0.000388123,0.000388123,0.000388123
675,2354.5,0.33735,0.21479,0.78929,0.99926,1,0.995,0.98617,0.19544,0.14438,0.76724,0.000387049,0.000387049,0.000387049
676,2357.36,0.32416,0.20293,0.79432,0.99932,1,0.995,0.98735,0.1911,0.14185,0.76661,0.000385975,0.000385975,0.000385975
677,2360.5,0.29551,0.19933,0.79132,0.99927,0.99998,0.995,0.98683,0.1891,0.14328,0.76671,0.000384901,0.000384901,0.000384901
678,2363.44,0.34803,0.20625,0.78476,0.99915,0.99989,0.995,0.9864,0.18629,0.14127,0.76648,0.000383827,0.000383827,0.000383827
679,2366.36,0.28872,0.18871,0.72362,0.99913,1,0.995,0.98721,0.18612,0.13998,0.76649,0.000382753,0.000382753,0.000382753
680,2369.27,0.32247,0.20691,0.79312,0.99925,1,0.995,0.99227,0.18884,0.13984,0.76645,0.000381678,0.000381678,0.000381678
681,2372.27,0.32557,0.21271,0.78981,0.99928,1,0.995,0.99116,0.19294,0.14098,0.76681,0.000380604,0.000380604,0.000380604
682,2375.19,0.34741,0.21914,0.7956,0.9993,1,0.995,0.9899,0.19989,0.14337,0.76778,0.00037953,0.00037953,0.00037953
683,2378.11,0.30232,0.19485,0.78156,0.99931,1,0.995,0.98902,0.19478,0.14234,0.76738,0.000378456,0.000378456,0.000378456
684,2381.04,0.28774,0.19475,0.72387,0.99932,1,0.995,0.99041,0.19907,0.14299,0.76711,0.000377382,0.000377382,0.000377382
685,2384.15,0.31359,0.20554,0.79378,0.99938,0.99996,0.995,0.9896,0.20043,0.14547,0.76723,0.000376308,0.000376308,0.000376308
686,2387.1,0.31363,0.20319,0.80138,0.99931,1,0.995,0.9908,0.19072,0.14072,0.76621,0.000375234,0.000375234,0.000375234
687,2390.16,0.3487,0.21853,0.8097,0.99929,1,0.995,0.99144,0.18985,0.13972,0.76628,0.00037416,0.00037416,0.00037416
688,2393.16,0.33047,0.20389,0.78503,0.99928,1,0.995,0.99076,0.18882,0.14263,0.76616,0.000373086,0.000373086,0.000373086
689,2396.08,0.29868,0.20101,0.79587,0.99923,1,0.995,0.98918,0.18867,0.14218,0.76603,0.000372011,0.000372011,0.000372011
690,2399.04,0.33466,0.2218,0.78349,0.99917,1,0.995,0.98622,0.19916,0.14373,0.76691,0.000370937,0.000370937,0.000370937
691,2402.04,0.31151,0.20547,0.80779,0.99916,1,0.995,0.98573,0.19191,0.14174,0.7666,0.000369863,0.000369863,0.000369863
692,2405.2,0.35159,0.23524,0.81259,0.99914,1,0.995,0.98847,0.1867,0.14166,0.76602,0.000368789,0.000368789,0.000368789
693,2408.12,0.29754,0.20102,0.79773,0.99915,1,0.995,0.99158,0.19004,0.14097,0.76613,0.000367715,0.000367715,0.000367715
694,2411.01,0.3004,0.19761,0.79349,0.99916,1,0.995,0.99328,0.18998,0.13955,0.76635,0.000366641,0.000366641,0.000366641
695,2414,0.30761,0.20123,0.78383,0.99913,1,0.995,0.99088,0.18678,0.14135,0.76585,0.000365567,0.000365567,0.000365567
696,2416.97,0.28805,0.19496,0.78661,0.9991,1,0.995,0.99027,0.19089,0.14343,0.76619,0.000364493,0.000364493,0.000364493
697,2419.9,0.33337,0.21404,0.81431,0.99907,1,0.995,0.99295,0.18683,0.14228,0.76595,0.000363419,0.000363419,0.000363419
698,2422.82,0.32652,0.20821,0.77703,0.99906,1,0.995,0.9924,0.19789,0.14763,0.76687,0.000362344,0.000362344,0.000362344
699,2425.75,0.31026,0.19503,0.79669,0.99906,1,0.995,0.99205,0.18713,0.14229,0.76602,0.00036127,0.00036127,0.00036127
700,2428.93,0.30188,0.19726,0.80777,0.99906,1,0.995,0.99269,0.18854,0.14193,0.76608,0.000360196,0.000360196,0.000360196
701,2431.86,0.32167,0.20611,0.79696,0.99912,1,0.995,0.98931,0.18307,0.13924,0.7655,0.000359122,0.000359122,0.000359122
702,2434.87,0.29175,0.19123,0.78921,0.99912,1,0.995,0.98878,0.18703,0.14014,0.76609,0.000358048,0.000358048,0.000358048
703,2437.74,0.31967,0.21166,0.79182,0.99916,1,0.995,0.98979,0.18871,0.14241,0.76611,0.000356974,0.000356974,0.000356974
704,2440.55,0.31007,0.21835,0.79764,0.99912,1,0.995,0.9906,0.19032,0.14334,0.76651,0.0003559,0.0003559,0.0003559
705,2443.52,0.30238,0.20522,0.79015,0.99913,1,0.995,0.99067,0.18662,0.14071,0.76565,0.000354826,0.000354826,0.000354826
706,2446.44,0.33365,0.20993,0.79263,0.99913,0.99998,0.995,0.98979,0.1848,0.14013,0.76534,0.000353752,0.000353752,0.000353752
707,2449.51,0.31678,0.20888,0.7832,0.9991,0.99986,0.995,0.98985,0.1834,0.13841,0.76531,0.000352677,0.000352677,0.000352677
708,2452.52,0.30292,0.19737,0.79054,0.99912,0.99987,0.995,0.99144,0.1848,0.13988,0.76565,0.000351603,0.000351603,0.000351603
709,2455.48,0.30658,0.20857,0.80146,0.99905,0.99992,0.995,0.99054,0.19007,0.14377,0.76617,0.000350529,0.000350529,0.000350529
710,2458.47,0.39941,0.29671,0.82627,0.99898,0.99989,0.995,0.98698,0.18772,0.14094,0.76595,0.000349455,0.000349455,0.000349455
711,2461.46,0.31453,0.20747,0.81851,0.99891,0.99981,0.995,0.98923,0.18506,0.13953,0.76575,0.000348381,0.000348381,0.000348381
712,2464.42,0.30322,0.2015,0.79192,0.99891,0.99979,0.995,0.98881,0.18253,0.14019,0.7656,0.000347307,0.000347307,0.000347307
713,2467.42,0.32319,0.21277,0.79386,0.99902,0.99993,0.995,0.98946,0.18493,0.14062,0.76593,0.000346233,0.000346233,0.000346233
714,2470.39,0.29437,0.19716,0.80832,0.99907,1,0.995,0.98937,0.1831,0.13893,0.76584,0.000345159,0.000345159,0.000345159
715,2473.5,0.31744,0.20947,0.79878,0.99911,1,0.995,0.99051,0.18927,0.13978,0.766,0.000344085,0.000344085,0.000344085
716,2476.47,0.30086,0.19954,0.79288,0.99911,1,0.995,0.99101,0.18283,0.13887,0.7653,0.00034301,0.00034301,0.00034301
717,2479.45,0.29965,0.19721,0.78687,0.99899,1,0.995,0.98892,0.17972,0.1387,0.76503,0.000341936,0.000341936,0.000341936
718,2482.58,0.30963,0.19842,0.80804,0.99905,1,0.995,0.98903,0.18149,0.14053,0.76497,0.000340862,0.000340862,0.000340862
719,2485.53,0.30326,0.20015,0.78912,0.99908,1,0.995,0.99057,0.17949,0.13836,0.76517,0.000339788,0.000339788,0.000339788
720,2488.46,0.29949,0.19634,0.792,0.9991,1,0.995,0.99123,0.18307,0.14066,0.76529,0.000338714,0.000338714,0.000338714
721,2491.38,0.33064,0.20475,0.79853,0.99909,1,0.995,0.99012,0.18753,0.14099,0.76587,0.00033764,0.00033764,0.00033764
722,2494.32,0.40709,0.24542,0.80452,0.99914,0.99991,0.995,0.99019,0.18906,0.14052,0.76615,0.000336566,0.000336566,0.000336566
723,2497.38,0.30174,0.19845,0.79542,0.99906,0.9998,0.995,0.99025,0.1865,0.13946,0.766,0.000335492,0.000335492,0.000335492
724,2500.27,0.30488,0.20042,0.79024,0.99902,0.99986,0.995,0.98921,0.18631,0.14008,0.76579,0.000334418,0.000334418,0.000334418
725,2503.14,0.30584,0.20485,0.78964,0.99904,0.99977,0.995,0.98938,0.1831,0.13796,0.76582,0.000333343,0.000333343,0.000333343
726,2506.14,0.29795,0.19489,0.79049,0.99911,0.99972,0.995,0.99263,0.18372,0.13791,0.76617,0.000332269,0.000332269,0.000332269
727,2509.11,0.31897,0.2083,0.79886,0.99918,0.9998,0.995,0.9915,0.18514,0.14057,0.76634,0.000331195,0.000331195,0.000331195
728,2512.03,0.28303,0.19076,0.72095,0.99924,0.99988,0.995,0.98979,0.18437,0.13926,0.76625,0.000330121,0.000330121,0.000330121
729,2514.93,0.29943,0.20033,0.78153,0.99925,1,0.995,0.99205,0.18329,0.13581,0.7661,0.000329047,0.000329047,0.000329047
730,2517.97,0.31016,0.20151,0.7857,0.99921,1,0.995,0.99384,0.17766,0.1355,0.76535,0.000327973,0.000327973,0.000327973
731,2520.95,0.29693,0.19851,0.77866,0.99913,1,0.995,0.9937,0.17649,0.13437,0.76508,0.000326899,0.000326899,0.000326899
732,2523.97,0.29368,0.19376,0.79265,0.99916,0.99983,0.995,0.99424,0.17789,0.13411,0.76521,0.000325825,0.000325825,0.000325825
733,2527,0.30865,0.20528,0.79207,0.9992,0.99972,0.995,0.99056,0.183,0.13766,0.76598,0.000324751,0.000324751,0.000324751
734,2529.92,0.30163,0.19316,0.79001,0.99924,0.99972,0.995,0.9907,0.18088,0.13631,0.76539,0.000323676,0.000323676,0.000323676
735,2532.84,0.29679,0.19744,0.7789,0.99923,0.9997,0.995,0.99099,0.18394,0.13816,0.76601,0.000322602,0.000322602,0.000322602
736,2535.81,0.31098,0.20006,0.77753,0.99923,0.99964,0.995,0.99098,0.18251,0.1386,0.76577,0.000321528,0.000321528,0.000321528
737,2538.96,0.288,0.18782,0.80218,0.99917,0.9996,0.995,0.99199,0.19222,0.14468,0.7668,0.000320454,0.000320454,0.000320454
738,2542.01,0.32676,0.21087,0.7838,0.9991,0.9996,0.995,0.99144,0.1757,0.13641,0.76491,0.00031938,0.00031938,0.00031938
739,2544.93,0.30748,0.20151,0.78665,0.99907,0.99963,0.995,0.98994,0.17727,0.13468,0.76492,0.000318306,0.000318306,0.000318306
740,2547.86,0.28316,0.19355,0.79437,0.9991,0.99966,0.995,0.99222,0.17992,0.135,0.76483,0.000317232,0.000317232,0.000317232
741,2550.81,0.32191,0.20684,0.81165,0.99915,0.99985,0.995,0.99117,0.17742,0.13606,0.76479,0.000316158,0.000316158,0.000316158
742,2553.7,0.29048,0.18823,0.78686,0.99918,1,0.995,0.99249,0.17688,0.13429,0.76524,0.000315084,0.000315084,0.000315084
743,2556.61,0.32025,0.20494,0.79355,0.99915,1,0.995,0.99226,0.18265,0.13705,0.76561,0.000314009,0.000314009,0.000314009
744,2559.48,0.31481,0.20943,0.79304,0.99912,1,0.995,0.99152,0.17904,0.13623,0.76529,0.000312935,0.000312935,0.000312935
745,2562.45,0.30627,0.19555,0.78785,0.99909,1,0.995,0.99043,0.18033,0.13547,0.76544,0.000311861,0.000311861,0.000311861
746,2565.62,0.31589,0.20765,0.79441,0.99911,1,0.995,0.98915,0.18029,0.13731,0.76531,0.000310787,0.000310787,0.000310787
